Column1,Time(sec)Min,Time(sec)Max,Time(sec)Std,Time(sec)Med,Time(sec)Avg,Time(sec)Skewness,Time(sec)Kurtosis,VGRF_left_s1Min,VGRF_left_s1Max,VGRF_left_s1Std,VGRF_left_s1Med,VGRF_left_s1Avg,VGRF_left_s1Skewness,VGRF_left_s1Kurtosis,VGRF_left_s2Min,VGRF_left_s2Max,VGRF_left_s2Std,VGRF_left_s2Med,VGRF_left_s2Avg,VGRF_left_s2Skewness,VGRF_left_s2Kurtosis,VGRF_left_s3Min,VGRF_left_s3Max,VGRF_left_s3Std,VGRF_left_s3Med,VGRF_left_s3Avg,VGRF_left_s3Skewness,VGRF_left_s3Kurtosis,VGRF_left_s4Min,VGRF_left_s4Max,VGRF_left_s4Std,VGRF_left_s4Med,VGRF_left_s4Avg,VGRF_left_s4Skewness,VGRF_left_s4Kurtosis,VGRF_left_s5Min,VGRF_left_s5Max,VGRF_left_s5Std,VGRF_left_s5Med,VGRF_left_s5Avg,VGRF_left_s5Skewness,VGRF_left_s5Kurtosis,VGRF_left_s6Min,VGRF_left_s6Max,VGRF_left_s6Std,VGRF_left_s6Med,VGRF_left_s6Avg,VGRF_left_s6Skewness,VGRF_left_s6Kurtosis,VGRF_left_s7Min,VGRF_left_s7Max,VGRF_left_s7Std,VGRF_left_s7Med,VGRF_left_s7Avg,VGRF_left_s7Skewness,VGRF_left_s7Kurtosis,VGRF_left_s8Min,VGRF_left_s8Max,VGRF_left_s8Std,VGRF_left_s8Med,VGRF_left_s8Avg,VGRF_left_s8Skewness,VGRF_left_s8Kurtosis,VGRF_right_s1Min,VGRF_right_s1Max,VGRF_right_s1Std,VGRF_right_s1Med,VGRF_right_s1Avg,VGRF_right_s1Skewness,VGRF_right_s1Kurtosis,VGRF_right_s2Min,VGRF_right_s2Max,VGRF_right_s2Std,VGRF_right_s2Med,VGRF_right_s2Avg,VGRF_right_s2Skewness,VGRF_right_s2Kurtosis,VGRF_right_s3Min,VGRF_right_s3Max,VGRF_right_s3Std,VGRF_right_s3Med,VGRF_right_s3Avg,VGRF_right_s3Skewness,VGRF_right_s3Kurtosis,VGRF_right_s4Min,VGRF_right_s4Max,VGRF_right_s4Std,VGRF_right_s4Med,VGRF_right_s4Avg,VGRF_right_s4Skewness,VGRF_right_s4Kurtosis,VGRF_right_s5Min,VGRF_right_s5Max,VGRF_right_s5Std,VGRF_right_s5Med,VGRF_right_s5Avg,VGRF_right_s5Skewness,VGRF_right_s5Kurtosis,VGRF_right_s6Min,VGRF_right_s6Max,VGRF_right_s6Std,VGRF_right_s6Med,VGRF_right_s6Avg,VGRF_right_s6Skewness,VGRF_right_s6Kurtosis,VGRF_right_s7Min,VGRF_right_s7Max,VGRF_right_s7Std,VGRF_right_s7Med,VGRF_right_s7Avg,VGRF_right_s7Skewness,VGRF_right_s7Kurtosis,VGRF_right_s8Min,VGRF_right_s8Max,VGRF_right_s8Std,VGRF_right_s8Med,VGRF_right_s8Avg,VGRF_right_s8Skewness,VGRF_right_s8Kurtosis,Total_force_leftMin,Total_force_leftMax,Total_force_leftStd,Total_force_leftMed,Total_force_leftAvg,Total_force_leftSkewness,Total_force_leftKurtosis,Total_force_rightMin,Total_force_rightMax,Total_force_rightStd,Total_force_rightMed,Total_force_rightAvg,Total_force_rightSkewness,Total_force_rightKurtosis,Status
10,0.01,116.1719,33.5373728,58.0909,58.0909337,1.28E-08,-1.20000001,0,180.18,47.55145162,0,30.23067568,1.412053981,0.523000833,0,290.18,79.32595587,0,54.94892925,1.112816925,-0.31950689,0,277.09,79.68406418,0,53.72605268,1.196526015,-0.093450649,0,323.07,89.04768603,27.17,77.17864348,0.774261946,-0.763297917,0,278.52,81.5688962,23.87,71.85159666,0.676700708,-0.982742231,0,321.2,79.76883533,10.56,55.03305302,1.38070582,0.610548431,0,378.18,92.62822943,22.55,67.163597,1.335521904,0.569624342,0,304.37,41.01142125,15.73,26.36429592,3.429595529,14.58318097,0,204.16,41.63132809,0,25.59478826,1.623230767,1.537218272,0,376.86,91.34737706,0,60.98485023,1.206077355,-0.039279903,0,288.97,84.85278543,0,54.95762093,1.269359946,0.052539982,0,378.4,100.4295774,27.72,86.75335858,0.799655615,-0.647416475,0,324.5,89.43529872,25.41,76.64294027,0.767032028,-0.838477352,0,383.02,94.84126906,17.6,67.34575314,1.335109737,0.514297204,0,495.11,126.6776488,18.15,92.04215442,1.227676197,0.196161113,0,306.24,41.9897135,22.33,31.57489499,2.563197406,9.41304647,0,982.63,376.6097792,604.175,436.4968437,-0.139930501,-1.792191003,0,1172.71,435.083508,659.34,495.8963608,-0.073703555,-1.754235338,0
11,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,689.81,180.7626639,18.59,121.5861099,1.35751269,0.399249414,0,280.06,79.17345251,0,51.17410051,1.294077901,0.144913726,0,249.81,54.88525825,0,33.09137316,1.588267057,1.28212862,0,405.35,109.7166437,39.6,98.97915828,0.593780126,-1.12928033,0,61.71,11.85784919,0,9.19364169,1.098533607,0.444981903,0,338.8,108.7040696,67.54,102.3434445,0.538014303,-1.23721547,0,316.25,77.86028405,34.32,65.91640617,0.992165166,-0.189872113,0,140.25,38.62058981,19.36,32.77309209,0.953499528,-0.362744429,0,537.13,137.9933029,17.49,91.66126258,1.415794499,0.582374613,0,289.63,82.80680508,6.93,55.43515267,1.31801459,0.252327969,0,264.99,63.69353439,0,40.75400149,1.405493066,0.566006091,0,566.83,125.2022107,28.27,110.9763748,0.585412508,-1.1142853,0,131.23,29.16746859,16.5,25.69410464,0.788728711,-0.549649055,0,261.03,85.29273791,30.8,78.06860125,0.476266706,-1.454126711,0,426.36,119.5027665,56.54,104.082394,0.824980589,-0.666801729,0,113.85,31.04409263,16.94,27.64542911,0.703750598,-0.876777281,0,1445.62,458.594303,626.395,515.0573263,0.096567576,-1.538732168,0,1457.72,490.1952987,601.26,534.3173205,0.074059599,-1.692349182,0
12,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,574.64,171.2798327,18.59,118.0127166,1.264347658,0.084760662,0,296.23,87.40800934,0,56.86807559,1.244270618,-0.015445863,0,216.92,51.72008345,0,31.74076415,1.522896481,1.019540739,0,370.59,109.8963681,26.675,96.64518485,0.635369755,-1.147432489,0,57.2,10.85524871,0,8.337742202,1.068628267,0.18296442,0,365.75,110.6471587,56.65,100.5125772,0.626834296,-1.140576643,0,307.23,77.75782914,28.93,63.63684271,1.036168738,-0.21168554,0,152.79,36.1205462,0,25.4733966,1.402720503,0.841944889,0,544.94,143.2433573,17.49,97.1854811,1.382071042,0.488186452,0,292.16,86.47413828,9.35,60.32063047,1.236739718,0.040892211,0,205.92,54.995007,0,36.21870276,1.353418544,0.437947926,0,398.42,134.6572339,48.07,123.5325871,0.433039758,-1.509844639,0,137.72,32.06737809,16.5,28.40297491,0.766193632,-0.661485367,0,272.25,86.64879964,35.64,80.05013534,0.473498464,-1.417661549,0,379.28,111.0515376,48.73,96.34829015,0.811330393,-0.736941945,0,122.76,31.36155757,14.74,27.06078973,0.811395882,-0.660044921,0,1362.02,452.1399419,562.65,501.2272999,0.09982624,-1.60759773,0,1433.19,497.7784507,621.225,549.1195915,0.027446196,-1.742025258,0
13,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,313.28,79.57502641,0,51.80111322,1.238018135,-0.033629096,0,205.26,62.39125932,0,43.06959317,1.085898048,-0.445147955,0,220,62.50780816,0,43.29905182,1.110407876,-0.301894,0,325.6,79.68317362,35.42,71.15329757,0.80214279,-0.554645521,0,169.18,41.47200543,25.41,36.86381581,0.912714248,-0.244492784,0,354.75,98.04930249,24.75,76.13333471,1.119064154,-0.143788879,0,383.02,110.4633632,41.8,94.43449167,0.865631288,-0.640317082,0,374.11,100.8181602,39.6,80.46863096,1.220689066,0.334186238,0,265.54,70.96273428,0,47.37438934,1.207046804,-0.105292134,0,227.59,63.94537661,3.19,45.51867717,1.064551024,-0.404754896,0,240.24,66.57077998,0,47.17141855,1.036610717,-0.498077274,0,419.43,92.97675273,30.47,76.6073659,1.095145363,0.266868505,0,186.23,45.79450693,18.81,41.03334956,0.721507474,-0.769933292,0,319.33,82.09166242,17.215,62.04159762,1.17635909,0.058803782,0,433.4,104.1101136,40.26,85.65257386,1.083490395,0.064086419,0,293.81,72.74658227,17.27,50.01271002,1.553059248,1.222750072,0,1117.05,434.321412,633.38,497.2233289,-0.059699742,-1.775581896,0,1052.26,400.5814165,562.045,455.412082,-0.056716227,-1.789970641,0
14,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,264,74.87648984,0,48.95958574,1.223036,-0.116599075,0,213.73,60.12125894,0,41.39433075,1.093396457,-0.414738356,0,234.85,63.65066144,0,43.70463938,1.131708067,-0.269190191,0,322.08,76.76677238,35.42,69.42726523,0.762876147,-0.639031816,0,167.2,43.12992222,28.6,39.39879931,0.811691189,-0.505524975,0,344.08,97.24348676,24.75,78.36746575,1.010518801,-0.394518908,0,407.77,117.6704847,44.99,101.4773238,0.831066055,-0.704418362,0,379.06,101.2554957,44,83.40253012,1.142497046,0.175362086,0,271.7,73.41626254,0,49.84170985,1.135990228,-0.297195951,0,214.5,61.9460276,3.19,44.36829757,1.036328541,-0.480476019,0,248.82,66.68308357,0,47.51644166,1.030569566,-0.490362774,0,456.17,93.46331962,33.935,77.499339,1.053322871,0.098091894,0,181.5,48.67878751,23.54,44.83698218,0.701268872,-0.793161817,0,296.34,81.60806186,20.57,61.74108104,1.216231098,0.14685616,0,449.02,106.3666978,42.79,89.6958409,0.993627891,-0.18746983,0,286.55,70.05253046,17.27,48.45159597,1.558498424,1.249211502,0,1134.32,440.3343184,644.38,506.1319401,-0.075079721,-1.788390629,0,1087.57,404.9774578,573.98,463.9512882,-0.065926804,-1.781276417,0
15,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,386.32,60.63805902,0,33.63931259,2.342780368,5.612766294,0,232.87,60.01165374,0,40.28521703,1.257661067,0.131988017,0,279.29,70.00281111,3.52,48.28318287,1.29286628,0.409294122,0,265.98,74.88577543,14.41,64.28477884,0.696827472,-0.992578217,0,155.87,45.58294724,7.92,38.09286929,0.714385952,-1.072652636,0,307.89,76.30828203,21.67,59.99873659,1.146303795,0.161904439,0,361.9,97.48636852,32.12,79.69384717,0.989071752,-0.282733538,0,491.26,128.3045965,39.6,96.76407163,1.308845079,0.516285107,0,403.7,78.25131528,0,47.30378528,1.769436288,2.366013863,0,237.05,67.88877045,3.19,48.3528338,1.085760757,-0.35705437,0,292.49,87.35973787,5.5,62.58449909,1.115925191,-0.255799618,0,299.09,83.11911822,13.97,69.79196815,0.778794935,-0.830580087,0,165,42.71789875,11.77,36.36668262,0.780891489,-0.806439522,0,233.97,59.62151469,9.13,42.68410299,1.3207512,0.510719382,0,319.99,85.78512913,20.13,63.19278511,1.278612736,0.368203808,0,339.9,83.09208987,9.57,51.39408236,1.75115747,1.886747368,0,1140.04,407.0297617,608.63,461.042016,-0.01128538,-1.696088456,0,968.44,373.1104116,531.905,421.6707394,-0.052462416,-1.800413048,0
16,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,407.11,64.51219904,0,36.77964103,2.151016308,4.451630335,0,277.09,63.9366742,0,43.53674369,1.254647581,0.205179128,0,290.95,74.11793381,5.39,53.60768939,1.150195854,-0.008633552,0,274.67,74.01011257,14.41,64.69859053,0.632413993,-1.092116631,0,154,47.03949277,7.92,39.8966133,0.672175575,-1.167997189,0,290.73,72.40381209,18.59,56.01626093,1.181558721,0.173586832,0,361.9,100.9249139,25.74,79.9846237,1.041063243,-0.228487493,0,486.31,130.1643947,35.2,95.72811272,1.347392204,0.558777449,0,422.29,79.13808878,0,50.24402954,1.646115354,1.933301028,0,242.66,67.77305879,3.19,50.10392887,0.993172811,-0.553253926,0,308.55,88.37508961,5.5,67.07493728,0.966889768,-0.578583627,0,282.59,81.23178746,13.97,70.44978957,0.699707468,-0.969837453,0,169.62,44.79938447,9.35,37.49198135,0.798923499,-0.796584616,0,226.49,56.3120529,6.82,40.27812758,1.37101112,0.746385815,0,319.99,85.91470944,15.07,62.08320845,1.321588448,0.47817992,0,322.85,75.69651571,9.57,46.07245338,1.824048299,2.198349767,0,1151.26,409.7589975,634.04,470.2482753,-0.03175913,-1.673835998,0,983.62,374.6571841,547.855,423.798456,-0.057993852,-1.807123379,0
17,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,424.27,60.46260322,0,28.92016009,3.074128375,10.30800122,0,367.29,107.1419528,0,71.00512708,1.155215255,-0.281096265,0,311.74,92.46707159,0,63.35498019,1.066709687,-0.474774155,0,386.98,69.93229275,10.34,54.33978214,1.287564092,1.062358935,0,192.17,37.20566886,8.47,25.15507922,1.803252335,2.629235957,0,403.37,102.4862349,15.62,76.8932134,1.21646961,0.208356108,0,384.01,83.3523036,6.05,51.21385955,1.805582271,2.246942921,0,314.27,64.56053583,10.56,35.47044314,2.338142445,4.464651094,0,354.2,60.97025844,0,37.13719096,2.014824424,4.051053418,0,297.22,75.28708607,0,51.01947599,1.1380784,-0.202387457,0,273.9,78.44690602,0,53.7654547,1.085441034,-0.40842213,0,383.57,65.22522605,5.61,52.39318699,1.080417074,0.615538184,0,247.5,49.94129665,13.75,37.50022363,1.369310291,0.980695308,0,373.89,89.81472941,14.19,67.57490262,1.248466335,0.453786957,0,526.02,132.5283817,10.23,90.27162073,1.423245949,0.784453079,0,273.24,51.68683009,8.47,29.24160918,2.401394958,5.34582228,0,957.77,361.7506291,526.13,406.3526448,-0.05512599,-1.815595749,0,1067.44,376.9175845,489.555,418.9036648,0.034336989,-1.703846611,0
18,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,480.92,64.93189857,0,29.63842796,3.251945417,11.24238232,0,420.64,116.1805558,0,75.96356907,1.215172347,-0.0812682,0,290.84,87.01693587,0,58.53938026,1.129303105,-0.336205428,0,335.39,67.81311541,8.58,51.90787259,1.232560262,0.6718106,0,194.59,36.36975869,10.56,25.15468889,1.754162808,2.466429555,0,425.04,102.9759678,13.64,77.37952632,1.169640501,0.046407586,0,417.89,87.12060134,4.51,51.995288,1.848255297,2.43191934,0,307.78,62.70934391,8.8,33.91939594,2.324004537,4.364357754,0,471.13,67.67355858,0,37.78028883,2.4126916,6.113103416,0,314.93,83.08968434,0,54.99430847,1.175203703,-0.18677495,0,262.02,78.61451893,0,52.15973428,1.135545269,-0.325383003,0,336.05,71.58489716,5.61,57.77686004,0.893853725,-0.27618618,0,241.34,51.18272658,11,36.96136161,1.444481955,1.098660647,0,354.09,90.76525169,9.46,67.25468807,1.176042729,0.071539966,0,510.29,134.9011806,7.7,86.94145651,1.49534811,0.905663762,0,282.37,51.05782938,4.18,28.59445371,2.324054377,4.902065698,0,939.29,360.0215284,533.005,404.498149,-0.066077617,-1.8234668,0,1068.98,383.839948,496.265,422.4631515,0.048935511,-1.698395045,0
19,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,527.56,150.3251774,15.51,110.7391368,1.032920081,-0.485800592,0,441.21,126.0866912,6.6,92.5088744,1.050320323,-0.328873563,0,272.36,71.95843289,5.5,54.14398251,0.99600528,-0.404057826,0,401.5,106.4670575,27.17,81.38564862,1.288561094,0.534842018,0,64.68,14.29331575,0,9.446138802,1.561525304,1.344194121,0,416.46,100.0175577,26.62,73.71391566,1.280869785,0.263951352,0,357.72,88.53723427,16.94,64.93715382,1.260917327,0.199975813,0,74.14,18.18863384,0,13.47328437,0.971281353,-0.652598411,0,518.21,136.7302649,21.67,103.1326341,1.067700424,-0.365478057,0,339.02,91.13480228,12.32,70.73641773,0.943868819,-0.602925614,0,289.96,77.77090271,5.17,57.76251774,1.053979018,-0.246787583,0,315.48,78.58382711,19.8,62.40217033,1.220431069,0.551127961,0,99.66,25.16794146,9.57,21.19141195,1.00168769,0.020435477,0,308.99,75.29322916,30.91,60.83591847,1.183345304,0.085080836,0,1105.72,95.29774567,50.16,75.64069483,1.446447412,1.819941097,0,101.86,27.00069175,6.71,20.54674369,1.211728516,0.117857847,0,1222.87,440.4567586,624.965,500.348135,-0.032455265,-1.763771662,0,1363.56,424.5093192,563.585,472.2485088,0.039965531,-1.723331881,0
20,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,357.72,109.2092637,6.93,72.08263327,1.225337878,-0.1937482,0,244.75,73.51517835,0,48.04707047,1.253544523,-0.04322349,0,194.37,44.51780317,0,27.13573279,1.523910642,1.003375338,0,391.71,75.70531437,17.16,62.1460241,1.033358089,0.226469515,0,100.87,22.60352961,8.47,18.94569814,0.925645319,-0.20158819,0,370.26,76.757938,35.09,64.40597128,1.022241189,0.000800443,0,323.07,60.05609942,24.42,48.62541921,1.257328047,0.885621785,0,194.92,40.04328183,14.08,30.72510233,1.129805367,-0.214909565,0,381.37,101.3873315,5.17,65.88249299,1.250398232,-0.105471122,0,221.43,69.65175281,0,47.72077406,1.122838501,-0.384576852,0,205.92,52.31721587,0,32.98669252,1.405649283,0.556627052,0,380.6,70.48842963,22.55,59.16975161,1.003416918,0.17613117,0,61.05,12.72966486,0,10.23423915,1.033537292,0.09485506,0,494.78,99.35964527,64.79,86.6881969,1.014012207,0.313922219,0,358.6,87.37227259,46.2,75.30837102,0.953548438,-0.120140855,0,185.35,58.78097626,29.59,49.93300132,0.883787485,-0.678138195,0,996.05,341.6595611,434.28,372.1136516,0.083281021,-1.646345926,0,1052.92,384.2979479,500.775,427.9235196,0.011947792,-1.730739558,0
21,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,401.83,109.5651292,10.23,81.7616983,1.013076548,-0.518324705,0,261.69,79.13775058,5.06,58.32859383,1.032562825,-0.481013194,0,160.16,44.95372932,3.85,34.48424658,0.924942051,-0.65891463,0,311.85,76.11489864,16.28,64.76737911,0.848085631,-0.469624031,0,26.95,4.207833546,2.53,3.187385707,1.612721614,2.741996434,0,314.6,76.22746472,34.54,63.5849018,1.093276509,0.152443331,0,382.36,82.49596846,27.94,66.29214722,1.270240486,0.754064891,0,198.33,39.31128629,11.99,29.50361033,1.376571259,0.81730405,0,492.25,108.987939,11.33,79.61059828,1.121975743,-0.209056584,0,271.26,77.77194109,8.25,58.69925153,1.000613203,-0.532185591,0,134.2,37.03756245,5.06,28.04845684,1.024636978,-0.452089352,0,275.66,71.30979075,17.93,60.57949084,0.825914412,-0.606159852,0,81.51,17.20305972,7.7,13.83757881,1.197903693,0.531563583,0,290.95,65.86216475,32.01,53.81296584,1.243086544,0.622720221,0,408.65,87.5450842,38.17,69.35140535,1.338011284,0.870771887,0,160.16,31.08735024,10.89,21.89576415,1.738934002,2.175883596,0,912.12,343.1236444,512.875,401.9099629,-0.108598923,-1.791649896,0,875.16,331.6638865,491.205,385.8355116,-0.080452979,-1.782205402,0
22,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,432.96,113.5544875,10.23,83.06247236,1.057941928,-0.401274323,0,280.5,84.18231158,6.38,60.85131375,1.092722665,-0.323245021,0,170.06,46.956009,2.53,34.66395197,1.032453946,-0.385901701,0,311.85,79.27732501,12.43,65.48319607,0.905747799,-0.381678524,0,28.27,4.016522079,0,2.369520548,2.259104878,6.240466854,0,305.25,77.8737831,33,63.1376308,1.161686583,0.257044498,0,402.71,78.9682952,20.9,60.53697227,1.400549033,1.220183144,0,198.33,40.32953451,8.58,27.81716455,1.557174455,1.345492047,0,447.92,113.1742709,12.65,81.08630302,1.169679159,-0.092478239,0,257.73,78.81710402,6.82,57.47147797,1.066940266,-0.406719916,0,132.22,37.61835895,3.74,27.38799389,1.092914925,-0.3136482,0,283.03,75.09645176,15.51,63.03150685,0.85138155,-0.550081541,0,85.47,18.39584944,9.57,14.95478957,1.20932126,0.658031845,0,275.44,66.1723872,30.58,52.27741376,1.30623788,0.718873497,0,404.03,88.11663775,34.87,69.06070144,1.359890542,0.900524658,0,170.17,31.9380905,9.46,21.65114623,1.731728975,2.028611597,0,933.79,345.4919751,501.82,397.9222223,-0.073248427,-1.779967394,0,902.77,332.3593365,503.085,386.9213327,-0.080224438,-1.772250646,0
23,0.01,115.4619,33.33242772,57.736,57.7359585,4.42E-09,-1.200000023,0,334.84,89.44952665,0,52.18933662,1.481719353,0.581516979,0,245.08,65.43815452,0,37.09495886,1.577551616,0.983038083,0,158.62,41.00904676,3.85,26.08107907,1.509401335,0.855617412,0,362.12,67.25779191,2.42,39.27947865,1.834490273,2.776489084,0,24.31,4.010534325,0,2.529866632,1.511425984,1.553576312,0,290.4,55.01495278,31.57,44.0189573,1.903418967,3.579950768,0,369.82,55.51523349,8.69,36.11398978,2.337509282,5.783538911,0,155.32,24.90404976,13.75,19.77402182,2.015287358,4.512797755,0,383.35,87.73902295,11.33,54.05545943,1.67673908,1.450698861,0,254.32,63.97895389,5.5,37.6795488,1.656125229,1.287227456,0,128.26,30.08036928,0,16.99384256,1.680996832,1.434953222,0,261.14,60.58680208,5.94,36.50391011,1.716398342,1.852178224,0,67.76,11.4264724,3.85,7.636402529,2.279074509,5.40257872,0,301.95,53.00020759,18.04,38.60299818,2.097030895,4.463212109,0,408.65,65.21774722,18.26,42.39053434,2.363060762,5.728159783,0,152.35,22.78875487,13.53,18.05523253,2.093462957,5.53734072,0,879.56,302.9378689,77.11,257.0816888,0.863620592,-1.042216677,0,889.35,293.0338699,91.41,251.9179285,0.895474213,-0.939227482,0
24,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,341.66,80.15486631,0,44.29030451,1.722912386,1.564906364,0,369.49,87.52057267,0,49.09814326,1.675107116,1.386392669,0,106.37,16.3985872,0,8.758579799,1.91310424,2.759640935,0,284.9,53.72092282,8.36,42.62049761,1.018175035,0.131337287,0,213.07,60.2229824,21.67,51.89051659,0.762246747,-0.873805969,0,171.16,49.09084316,6.27,37.53371926,0.971367753,-0.594804278,0,328.35,91.90445595,13.53,66.34826374,1.225698116,0.086967387,0,194.04,42.8496413,11.22,30.79416323,1.510371511,1.317699398,0,402.6,90.73236616,0,58.67843704,1.402138444,0.727827421,0,220.44,59.28711849,0,39.4681053,1.170785506,-0.194807609,0,197.12,37.61524928,0,23.13720829,1.656064703,1.989362168,0,212.96,43.55300936,10.01,37.39003301,0.751837171,-0.686448859,0,157.41,36.64326858,14.74,30.31192606,1.014867636,-0.114177232,0,220.55,60.19933985,7.48,43.76504951,1.124715446,-0.23912427,0,303.93,77.2408384,8.03,52.62180145,1.402237755,0.679892043,0,236.28,62.12734673,8.36,40.95371348,1.479778627,0.794419533,0,816.97,301.0388336,420.86,331.334188,-0.021109257,-1.813517496,0,773.85,288.8357153,455.565,326.3262741,-0.061883211,-1.788683473,0
25,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,357.39,82.94544507,0,45.20495296,1.796965583,1.912543195,0,371.69,84.9449915,0,46.31380343,1.776623583,1.790810511,0,97.46,20.46507415,0,11.1540708,1.799894605,2.119818544,0,280.61,53.55866544,8.36,42.25161908,1.004656655,-0.021760377,0,237.71,57.93130638,19.47,49.30795841,0.830546667,-0.650558474,0,182.71,52.04905266,8.47,40.21405925,0.986361992,-0.523890241,0,330.66,92.52194264,18.04,68.22459069,1.194293497,0.031845516,0,205.92,44.51515367,11.22,31.74314243,1.516734183,1.290268649,0,407.33,94.69532028,0,60.56269764,1.44341539,0.877932126,0,249.04,66.59909089,0,43.83351131,1.200916374,-0.106719796,0,162.14,32.2080065,0,19.59182786,1.686188756,2.107684227,0,228.69,44.76885517,10.01,37.92108846,0.780821309,-0.545788041,0,165.33,37.75867245,12.65,30.33471943,1.063063728,-0.047406383,0,206.36,56.72105455,4.95,41.34639297,1.127122084,-0.2169025,0,301.62,78.37041829,6.05,51.6902781,1.487306505,0.933947233,0,245.63,59.93354353,11.11,39.08032761,1.606349005,1.27190042,0,910.03,303.8560333,414.205,334.4141971,-0.001193748,-1.789136267,0,795.74,288.5160862,461.01,324.3608434,-0.062408702,-1.789739137,0
26,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,359.37,81.79081606,0,46.69351131,1.674906788,1.448247652,0,321.2,81.54799989,0,46.69673378,1.648698536,1.354991826,0,139.48,21.14620376,0,11.99873246,1.714365657,1.936648344,0,238.15,55.58207752,8.36,44.77234197,0.8804601,-0.555522678,0,190.96,52.31605261,19.47,45.10584585,0.766678838,-0.824685934,0,184.91,54.0709738,8.47,41.90288331,0.959666892,-0.612577171,0,319.33,88.99219451,15.73,66.2476407,1.182048585,0.009298865,0,213.07,43.99911067,13.53,32.22947351,1.406331468,0.865256688,0,379.39,92.67667043,0,64.41185344,1.164962883,-0.045836903,0,234.85,68.85692127,0,48.43867882,1.011724655,-0.5959855,0,157.52,30.59656712,0,20.0125656,1.431307811,1.1191671,0,160.27,41.28686963,10.01,35.83773312,0.652428134,-1.04481332,0,146.96,36.7291226,14.74,29.54663723,1.097134992,-0.003636405,0,213.4,55.47185185,4.95,39.76119657,1.155609729,-0.139501242,0,299.31,76.35169591,8.03,50.42895445,1.517379713,1.030012182,0,238.59,56.81279048,8.36,37.04101584,1.603667068,1.25885409,0,888.8,305.004993,415.305,335.6471629,-0.014884983,-1.80823069,0,759.33,286.9277151,464.145,325.4786351,-0.088264161,-1.80111279,0
27,0.01,121.1715,34.98064737,60.5908,60.59075866,4.29E-09,-1.20000002,0,355.41,78.39396486,0,48.99427051,1.532082178,1.186067611,0,355.96,99.769665,0,63.3604811,1.319182095,0.170655839,0,252.01,72.87769947,0,47.2455628,1.276174866,0.094840803,0,398.97,107.8531428,22.99,90.76436953,0.808173006,-0.724949342,0,400.29,109.7867254,12.98,79.25726935,1.278879416,0.340241148,0,303.49,59.99978659,6.27,30.9912337,2.431960615,4.992728094,0,492.47,89.31862317,13.53,49.71980937,2.146644729,3.602994037,0,288.09,37.52325838,13.53,22.09848077,3.727067874,16.85699512,0,342.76,71.18024774,0,43.87983331,1.57106501,1.330004533,0,263.34,70.16901058,0,43.92705397,1.333229601,0.206249277,0,288.97,81.56596237,0,52.66096138,1.275460438,0.107810727,0,373.45,105.0264504,15.07,93.31110827,0.534849783,-1.304829318,0,362.01,93.8276738,16.94,76.42648044,0.887962248,-0.656368573,0,345.62,78.05216089,10.01,45.32374897,1.979288554,2.877386615,0,427.02,104.7104828,10.01,60.84161,1.81268066,2.034701328,0,365.53,62.5474138,16.72,35.42476564,3.039135973,9.594194571,0,1053.91,385.5414539,595.155,432.4314771,-0.033493871,-1.752035406,0,1099.67,402.0919711,632.115,451.795562,-0.058864496,-1.795121945,0
